NAME1 RA1 DEC1 Z1 RMS1 R1 G1 M1 Cf1 Cl1 Aib1 Aog1 NAME2 RA2 DEC2 Z2 RMS2 R2 G2 M2 Cf2 Cl2 Aib2 Aog2
J122324.14+024044.4 185.850570 2.679011 0.023579 0.026310 23.000000 0.670810 -2.516483 0.448419 3.266063 0.100733 0.073782 J113446.25+025515.7 173.692720 2.921034 0.028664 0.026550 29.000000 0.644680 -2.520670 0.427924 4.119544 0.180995 0.093633
J122324.14+024044.4 185.850570 2.679011 0.023579 0.026310 23.000000 0.670810 -2.516483 0.448419 3.266063 0.100733 0.073782 J135857.98+614050.6 209.741580 61.680726 0.029932 0.014817 19.000000 0.717474 -2.351059 0.520432 3.494850 0.072314 0.059936
J122324.14+024044.4 185.850570 2.679011 0.023579 0.026310 23.000000 0.670810 -2.516483 0.448419 3.266063 0.100733 0.073782 J143143.18-021248.8 217.929910 -2.213563 0.029512 0.024666 17.000000 0.719478 -2.177018 0.466870 3.184110 0.133158 0.098589
J130620.97+531823.2 196.587380 53.306444 0.023679 0.025029 19.000000 0.679036 -2.343758 0.469769 3.345034 0.092728 0.054238 J131835.67+140248.5 199.648620 14.046799 0.028492 0.025736 21.000000 0.628884 -2.074576 0.333996 3.010300 0.131681 0.068476
J130620.97+531823.2 196.587380 53.306444 0.023679 0.025029 19.000000 0.679036 -2.343758 0.469769 3.345034 0.092728 0.054238 J133023.78+022058.6 202.599090 2.349614 0.032012 0.026756 11.000000 0.728016 -2.218298 0.421698 3.010300 0.127591 0.107616
J130620.97+531823.2 196.587380 53.306444 0.023679 0.025029 19.000000 0.679036 -2.343758 0.469769 3.345034 0.092728 0.054238 J170622.22+212422.2 256.592600 21.406173 0.030922 0.016032 41.000000 0.633708 -2.341360 0.437388 3.383468 0.280883 0.111325
J130620.97+531823.2 196.587380 53.306444 0.023679 0.025029 19.000000 0.679036 -2.343758 0.469769 3.345034 0.092728 0.054238 J143445.75+005319.1 218.690620 0.888651 0.014094 0.017917 79.000000 0.575554 -2.612333 0.451602 4.173163 0.240116 0.074795
J130620.97+531823.2 196.587380 53.306444 0.023679 0.025029 19.000000 0.679036 -2.343758 0.469769 3.345034 0.092728 0.054238 J110442.28+405732.1 166.176150 40.958914 0.033087 0.024104 36.000000 0.649247 -2.502280 0.434343 3.494850 0.319133 0.072703
J134632.13+642325.2 206.633890 64.390328 0.024094 0.012560 10.000000 0.819974 -2.335695 0.613394 3.010300 0.100961 0.100869 J104833.59+475914.7 162.139960 47.987413 0.033214 0.021167 15.000000 0.682655 -2.529388 0.446160 3.701813 0.159693 0.122118
J134632.13+642325.2 206.633890 64.390328 0.024094 0.012560 10.000000 0.819974 -2.335695 0.613394 3.010300 0.100961 0.100869 J082403.67+515415.7 126.015310 51.904355 0.031313 0.022924 16.000000 0.642963 -2.242345 0.390613 3.010300 0.155319 0.115273
J134632.13+642325.2 206.633890 64.390328 0.024094 0.012560 10.000000 0.819974 -2.335695 0.613394 3.010300 0.100961 0.100869 J082443.29+295923.6 126.180360 29.989878 0.025325 0.018166 15.000000 0.733939 -2.702029 0.539755 3.890756 0.123818 0.109403
J134632.13+642325.2 206.633890 64.390328 0.024094 0.012560 10.000000 0.819974 -2.335695 0.613394 3.010300 0.100961 0.100869 J023310.79-074813.4 38.294963 -7.803722 0.030938 0.017851 17.000000 0.679021 -2.261472 0.474352 3.184110 0.085859 0.051567
J134632.13+642325.2 206.633890 64.390328 0.024094 0.012560 10.000000 0.819974 -2.335695 0.613394 3.010300 0.100961 0.100869 J111835.82+002511.2 169.649240 0.419767 0.025077 0.015373 17.000000 0.734089 -2.583887 0.532897 4.064567 0.093096 0.086418
J115341.78+461242.3 178.424070 46.211737 0.024415 0.021571 41.000000 0.626007 -2.786380 0.437335 4.301690 0.168776 0.082229 J093917.26+363343.9 144.821910 36.562197 0.019716 0.023617 75.000000 0.646410 -2.824438 0.501451 4.515450 0.293936 0.085549
J115341.78+461242.3 178.424070 46.211737 0.024415 0.021571 41.000000 0.626007 -2.786380 0.437335 4.301690 0.168776 0.082229 J113446.25+025515.7 173.692720 2.921034 0.028664 0.026550 29.000000 0.644680 -2.520670 0.427924 4.119544 0.180995 0.093633
J115341.78+461242.3 178.424070 46.211737 0.024415 0.021571 41.000000 0.626007 -2.786380 0.437335 4.301690 0.168776 0.082229 J111038.86+034519.6 167.661920 3.755448 0.025452 0.023767 21.000000 0.702699 -2.464374 0.519781 3.494850 0.087879 0.053359
J115341.78+461242.3 178.424070 46.211737 0.024415 0.021571 41.000000 0.626007 -2.786380 0.437335 4.301690 0.168776 0.082229 J135857.98+614050.6 209.741580 61.680726 0.029932 0.014817 19.000000 0.717474 -2.351059 0.520432 3.494850 0.072314 0.059936
J115341.78+461242.3 178.424070 46.211737 0.024415 0.021571 41.000000 0.626007 -2.786380 0.437335 4.301690 0.168776 0.082229 J082854.33+343906.0 127.226360 34.651656 0.020922 0.016899 71.000000 0.643622 -2.180023 0.536136 3.615518 0.390559 0.263130
J140040.57-015518.3 210.169030 -1.921744 0.024997 0.024302 12.000000 0.748283 -2.327488 0.486777 3.266063 0.088331 0.080946 J082443.29+295923.6 126.180360 29.989878 0.025325 0.018166 15.000000 0.733939 -2.702029 0.539755 3.890756 0.123818 0.109403
J140040.57-015518.3 210.169030 -1.921744 0.024997 0.024302 12.000000 0.748283 -2.327488 0.486777 3.266063 0.088331 0.080946 J104833.59+475914.7 162.139960 47.987413 0.033214 0.021167 15.000000 0.682655 -2.529388 0.446160 3.701813 0.159693 0.122118
J140040.57-015518.3 210.169030 -1.921744 0.024997 0.024302 12.000000 0.748283 -2.327488 0.486777 3.266063 0.088331 0.080946 J082403.67+515415.7 126.015310 51.904355 0.031313 0.022924 16.000000 0.642963 -2.242345 0.390613 3.010300 0.155319 0.115273
J140040.57-015518.3 210.169030 -1.921744 0.024997 0.024302 12.000000 0.748283 -2.327488 0.486777 3.266063 0.088331 0.080946 J101658.93+132357.5 154.245540 13.399298 0.032550 0.020904 14.000000 0.691644 -2.332119 0.482940 3.494850 0.088114 0.052094
J140040.57-015518.3 210.169030 -1.921744 0.024997 0.024302 12.000000 0.748283 -2.327488 0.486777 3.266063 0.088331 0.080946 J111835.82+002511.2 169.649240 0.419767 0.025077 0.015373 17.000000 0.734089 -2.583887 0.532897 4.064567 0.093096 0.086418
J092438.89+560747.0 141.162040 56.129720 0.025041 0.026364 54.000000 0.613914 -2.213770 0.413881 3.160116 0.205390 0.070832 J141026.83-004956.6 212.611800 -0.832380 0.025522 0.021018 23.000000 0.746753 -2.643458 0.604395 3.890756 0.096952 0.090176
J092438.89+560747.0 141.162040 56.129720 0.025041 0.026364 54.000000 0.613914 -2.213770 0.413881 3.160116 0.205390 0.070832 J211224.69+112431.4 318.102880 11.408724 0.016629 0.018317 109.000000 0.474800 -1.694667 0.290714 2.641369 0.315120 0.089974
J092438.89+560747.0 141.162040 56.129720 0.025041 0.026364 54.000000 0.613914 -2.213770 0.413881 3.160116 0.205390 0.070832 J082825.87+250052.7 127.107800 25.014635 0.028700 0.015827 52.000000 0.634478 -2.238675 0.469644 3.160116 0.175339 0.076124
J092438.89+560747.0 141.162040 56.129720 0.025041 0.026364 54.000000 0.613914 -2.213770 0.413881 3.160116 0.205390 0.070832 J110158.99+451340.9 165.495810 45.228033 0.020053 0.026221 41.000000 0.680995 -2.517041 0.455274 4.097720 0.161995 0.100268
J092438.89+560747.0 141.162040 56.129720 0.025041 0.026364 54.000000 0.613914 -2.213770 0.413881 3.160116 0.205390 0.070832 J230442.82-093345.3 346.178420 -9.562587 0.031933 0.019282 54.000000 0.656665 -2.439376 0.565036 3.740940 0.227895 0.081203
J164721.48+444209.8 251.839480 44.702717 0.025651 0.021362 33.000000 0.567473 -2.183798 0.334317 3.217263 0.230428 0.090057 J103443.72+110310.7 158.682160 11.052976 0.022187 0.025655 41.000000 0.635584 -2.219147 0.478765 3.217263 0.218221 0.052940
J164721.48+444209.8 251.839480 44.702717 0.025651 0.021362 33.000000 0.567473 -2.183798 0.334317 3.217263 0.230428 0.090057 J114930.79+424541.1 177.378310 42.761422 0.026601 0.023747 20.000000 0.651015 -2.158943 0.375135 2.870156 0.122420 0.070184
J164721.48+444209.8 251.839480 44.702717 0.025651 0.021362 33.000000 0.567473 -2.183798 0.334317 3.217263 0.230428 0.090057 J095812.60+110635.5 149.552490 11.109870 0.027309 0.018145 14.000000 0.723976 -2.259463 0.507904 2.821357 0.065825 0.049069
J164721.48+444209.8 251.839480 44.702717 0.025651 0.021362 33.000000 0.567473 -2.183798 0.334317 3.217263 0.230428 0.090057 J162441.32+345001.7 246.172150 34.833813 0.033985 0.016761 33.000000 0.618336 -2.071989 0.452134 2.781513 0.252033 0.100495
J164721.48+444209.8 251.839480 44.702717 0.025651 0.021362 33.000000 0.567473 -2.183798 0.334317 3.217263 0.230428 0.090057 J130238.75+452637.3 195.661440 45.443697 0.024203 0.020802 20.000000 0.700193 -2.559319 0.531060 3.494850 0.098169 0.068875
J112637.74+513423.0 171.657250 51.573064 0.026443 0.022599 28.000000 0.616307 -2.170873 0.375999 3.266063 0.164335 0.065312 J115704.55+434937.6 179.268950 43.827100 0.025232 0.021402 19.000000 0.704580 -2.418273 0.497278 3.345034 0.111910 0.081711
J112637.74+513423.0 171.657250 51.573064 0.026443 0.022599 28.000000 0.616307 -2.170873 0.375999 3.266063 0.164335 0.065312 J030801.40-005325.8 47.005833 -0.890490 0.028981 0.006267 17.000000 0.775652 -2.498739 0.583354 3.184110 0.074296 0.071075
J112637.74+513423.0 171.657250 51.573064 0.026443 0.022599 28.000000 0.616307 -2.170873 0.375999 3.266063 0.164335 0.065312 J124148.07+474231.9 190.450280 47.708848 0.030664 0.022770 32.000000 0.641530 -2.192031 0.445102 3.010300 0.283549 0.103894
J112637.74+513423.0 171.657250 51.573064 0.026443 0.022599 28.000000 0.616307 -2.170873 0.375999 3.266063 0.164335 0.065312 J110529.83+033935.9 166.374310 3.659976 0.025263 0.017872 13.000000 0.742622 -2.276520 0.497898 2.614394 0.084935 0.077225
J112637.74+513423.0 171.657250 51.573064 0.026443 0.022599 28.000000 0.616307 -2.170873 0.375999 3.266063 0.164335 0.065312 J092346.59+352900.3 140.944110 35.483403 0.026479 0.021378 40.000000 0.603321 -1.906709 0.291954 2.821357 0.231578 0.083860
J080020.99+263648.7 120.087440 26.613535 0.026773 0.023808 57.000000 0.659386 -2.519845 0.488626 3.950252 0.146245 0.079395 J080707.18+361400.5 121.779930 36.233472 0.032289 0.016939 32.000000 0.688767 -2.268671 0.519934 3.098944 0.100830 0.076727
J080020.99+263648.7 120.087440 26.613535 0.026773 0.023808 57.000000 0.659386 -2.519845 0.488626 3.950252 0.146245 0.079395 J104000.58+390720.0 160.002400 39.122224 0.030805 0.016609 52.000000 0.626664 -2.451006 0.459734 3.829584 0.143541 0.089112
J080020.99+263648.7 120.087440 26.613535 0.026773 0.023808 57.000000 0.659386 -2.519845 0.488626 3.950252 0.146245 0.079395 J110133.96+453913.9 165.391520 45.653870 0.029398 0.026142 73.000000 0.588086 -2.425285 0.423118 3.673428 0.249284 0.095066
J080020.99+263648.7 120.087440 26.613535 0.026773 0.023808 57.000000 0.659386 -2.519845 0.488626 3.950252 0.146245 0.079395 J075953.49+232324.2 119.972870 23.390062 0.029170 0.016982 50.000000 0.676254 -2.167769 0.509701 3.141945 0.123347 0.077930
J080020.99+263648.7 120.087440 26.613535 0.026773 0.023808 57.000000 0.659386 -2.519845 0.488626 3.950252 0.146245 0.079395 J133548.25+025956.1 203.951030 2.998927 0.021759 0.018429 80.000000 0.580333 -2.275538 0.401769 3.330887 0.152050 0.069091
J133248.70+415218.6 203.202920 41.871832 0.027065 0.022541 75.000000 0.528761 -1.913154 0.289735 2.597626 0.236600 0.120424 J130905.60+113802.9 197.273330 11.634127 0.025197 0.025400 77.000000 0.606360 -2.364588 0.438609 3.548469 0.192060 0.064123
J133248.70+415218.6 203.202920 41.871832 0.027065 0.022541 75.000000 0.528761 -1.913154 0.289735 2.597626 0.236600 0.120424 J103719.33+433515.3 159.330560 43.587589 0.024763 0.026562 112.000000 0.612294 -2.691816 0.511565 4.276586 0.298305 0.076909
J133248.70+415218.6 203.202920 41.871832 0.027065 0.022541 75.000000 0.528761 -1.913154 0.289735 2.597626 0.236600 0.120424 J090554.49+471045.5 136.477060 47.179305 0.027218 0.015185 41.000000 0.680775 -2.329550 0.574819 3.300260 0.187413 0.156057
J133248.70+415218.6 203.202920 41.871832 0.027065 0.022541 75.000000 0.528761 -1.913154 0.289735 2.597626 0.236600 0.120424 J220141.64+115124.4 330.423490 11.856781 0.029660 0.019128 95.000000 0.572793 -2.170073 0.374229 3.184110 0.341516 0.096332
J133248.70+415218.6 203.202920 41.871832 0.027065 0.022541 75.000000 0.528761 -1.913154 0.289735 2.597626 0.236600 0.120424 J150759.30+011354.3 226.997090 1.231737 0.035114 0.015763 35.000000 0.656219 -2.217525 0.427996 3.266063 0.123130 0.090492
J114343.76+550019.3 175.932350 55.005366 0.027067 0.024734 15.000000 0.571543 -1.822914 0.305121 2.129844 0.322253 0.184363 J011905.14+003745.0 19.771425 0.629168 0.032653 0.006819 49.000000 0.524557 -2.723814 0.405315 4.604094 0.385609 0.110293
J114343.76+550019.3 175.932350 55.005366 0.027067 0.024734 15.000000 0.571543 -1.822914 0.305121 2.129844 0.322253 0.184363 J111319.24+044425.2 168.330170 4.740329 0.026617 0.023701 26.000000 0.563690 -2.264768 0.260072 2.821357 0.443962 0.087026
J114343.76+550019.3 175.932350 55.005366 0.027067 0.024734 15.000000 0.571543 -1.822914 0.305121 2.129844 0.322253 0.184363 J094705.72+050159.9 146.773840 5.033308 0.024256 0.016354 11.000000 0.651583 -1.973195 0.362278 2.129844 0.098828 0.048284
J114343.76+550019.3 175.932350 55.005366 0.027067 0.024734 15.000000 0.571543 -1.822914 0.305121 2.129844 0.322253 0.184363 J115359.07+130853.7 178.496110 13.148238 0.022691 0.024189 10.000000 0.666321 -2.137023 0.441144 3.010300 0.134460 0.085958
J004042.10-110957.6 10.175425 -11.166005 0.027287 0.020249 12.000000 0.637820 -2.014252 0.368731 2.129844 0.169733 0.110645 J030632.00-062521.2 46.633329 -6.422552 0.028027 0.014345 19.000000 0.620671 -2.025515 0.297061 2.821357 0.246918 0.100254
J004042.10-110957.6 10.175425 -11.166005 0.027287 0.020249 12.000000 0.637820 -2.014252 0.368731 2.129844 0.169733 0.110645 J110617.71-004542.2 166.573780 -0.761718 0.031148 0.014137 12.000000 0.657488 -2.053779 0.382979 2.385606 0.093527 0.051630
J004042.10-110957.6 10.175425 -11.166005 0.027287 0.020249 12.000000 0.637820 -2.014252 0.368731 2.129844 0.169733 0.110645 J110219.75+123107.1 165.582310 12.518652 0.027110 0.024382 11.000000 0.646976 -1.977860 0.400647 3.010300 0.124503 0.062986
J004042.10-110957.6 10.175425 -11.166005 0.027287 0.020249 12.000000 0.637820 -2.014252 0.368731 2.129844 0.169733 0.110645 J113132.72+523921.6 172.886320 52.656003 0.033867 0.021497 8.000000 0.682340 -1.967610 0.317369 2.385606 0.128495 0.091697
J004042.10-110957.6 10.175425 -11.166005 0.027287 0.020249 12.000000 0.637820 -2.014252 0.368731 2.129844 0.169733 0.110645 J083658.39+051119.1 129.243310 5.188652 0.030577 0.019326 30.000000 0.537092 -1.982777 0.221531 2.559417 0.408597 0.109173
J140718.29+125314.0 211.826190 12.887215 0.027368 0.023502 27.000000 0.666951 -2.498170 0.454756 3.701813 0.134608 0.098313 J153838.50+365730.1 234.660420 36.958355 0.018608 0.016647 32.000000 0.728823 -2.597988 0.542839 3.890756 0.070973 0.057132
J140718.29+125314.0 211.826190 12.887215 0.027368 0.023502 27.000000 0.666951 -2.498170 0.454756 3.701813 0.134608 0.098313 J135933.18+560228.7 209.888240 56.041314 0.034147 0.022834 21.000000 0.656244 -2.352946 0.416330 3.634994 0.126224 0.089297
J140718.29+125314.0 211.826190 12.887215 0.027368 0.023502 27.000000 0.666951 -2.498170 0.454756 3.701813 0.134608 0.098313 J230343.06+135535.5 345.929430 13.926541 0.027075 0.017693 35.000000 0.679304 -2.120792 0.527564 3.010300 0.154591 0.065379
J140718.29+125314.0 211.826190 12.887215 0.027368 0.023502 27.000000 0.666951 -2.498170 0.454756 3.701813 0.134608 0.098313 J113252.56+433053.9 173.219010 43.514963 0.024303 0.021243 33.000000 0.706330 -2.320821 0.428675 3.494850 0.108640 0.069101
J140718.29+125314.0 211.826190 12.887215 0.027368 0.023502 27.000000 0.666951 -2.498170 0.454756 3.701813 0.134608 0.098313 J100356.91+013044.5 150.987140 1.512362 0.025030 0.020073 20.000000 0.731785 -2.394380 0.499186 3.494850 0.056131 0.044273
J111857.69+580323.6 169.740370 58.056554 0.027872 0.012896 22.000000 0.677799 -2.268001 0.458869 3.634994 0.079309 0.054211 J110326.80+664011.0 165.861670 66.669720 0.033329 0.029469 16.000000 0.669533 -2.321157 0.377036 3.010300 0.137695 0.084648
J111857.69+580323.6 169.740370 58.056554 0.027872 0.012896 22.000000 0.677799 -2.268001 0.458869 3.634994 0.079309 0.054211 J144837.04+514331.0 222.154320 51.725287 0.036443 0.023135 21.000000 0.626766 -1.983624 0.374447 2.720340 0.163086 0.083969
J111857.69+580323.6 169.740370 58.056554 0.027872 0.012896 22.000000 0.677799 -2.268001 0.458869 3.634994 0.079309 0.054211 J085214.30+525323.9 133.059590 52.889980 0.030895 0.021389 90.000000 0.510797 -1.861255 0.319342 2.803337 0.359728 0.129019
J111857.69+580323.6 169.740370 58.056554 0.027872 0.012896 22.000000 0.677799 -2.268001 0.458869 3.634994 0.079309 0.054211 J114504.88+463733.6 176.270330 46.625995 0.035143 0.026042 16.000000 0.623322 -2.015208 0.300580 3.010300 0.103004 0.059100
J111857.69+580323.6 169.740370 58.056554 0.027872 0.012896 22.000000 0.677799 -2.268001 0.458869 3.634994 0.079309 0.054211 J135801.16+390138.2 209.504850 39.027282 0.037042 0.019713 13.000000 0.725640 -2.284882 0.566781 3.266063 0.070239 0.045369
J162012.76+400906.2 245.053150 40.151720 0.028476 0.022002 21.000000 0.690196 -2.592811 0.442542 3.766638 0.102976 0.080053 J143143.18-021248.8 217.929910 -2.213563 0.029512 0.024666 17.000000 0.719478 -2.177018 0.466870 3.184110 0.133158 0.098589
J162012.76+400906.2 245.053150 40.151720 0.028476 0.022002 21.000000 0.690196 -2.592811 0.442542 3.766638 0.102976 0.080053 J143416.62+371202.7 218.569260 37.200737 0.034895 0.023395 21.000000 0.616744 -1.917441 0.314112 2.525750 0.131116 0.087882
J162012.76+400906.2 245.053150 40.151720 0.028476 0.022002 21.000000 0.690196 -2.592811 0.442542 3.766638 0.102976 0.080053 J163934.96+355604.5 249.895670 35.934582 0.037347 0.025264 27.000000 0.659823 -2.451853 0.482993 3.766638 0.220203 0.122539
J162012.76+400906.2 245.053150 40.151720 0.028476 0.022002 21.000000 0.690196 -2.592811 0.442542 3.766638 0.102976 0.080053 J145205.74+381059.3 223.023900 38.183132 0.032392 0.021650 16.000000 0.694024 -1.874245 0.448871 2.385606 0.196763 0.179439
J162012.76+400906.2 245.053150 40.151720 0.028476 0.022002 21.000000 0.690196 -2.592811 0.442542 3.766638 0.102976 0.080053 J120138.04+061245.2 180.408490 6.212548 0.036321 0.014681 12.000000 0.780840 -2.397724 0.592917 3.266063 0.065122 0.058970
J114107.56-024910.9 175.281490 -2.819687 0.028737 0.017591 43.000000 0.565094 -2.105210 0.410118 3.098944 0.208490 0.085239 J083057.51+421230.2 127.739630 42.208402 0.035192 0.015145 58.000000 0.608172 -2.369569 0.570538 3.661969 0.292079 0.091570
J114107.56-024910.9 175.281490 -2.819687 0.028737 0.017591 43.000000 0.565094 -2.105210 0.410118 3.098944 0.208490 0.085239 J173752.68+540339.5 264.469500 54.060977 0.029606 0.017557 29.000000 0.605353 -2.043187 0.346912 2.821357 0.120566 0.065599
J114107.56-024910.9 175.281490 -2.819687 0.028737 0.017591 43.000000 0.565094 -2.105210 0.410118 3.098944 0.208490 0.085239 J164858.61+400041.4 252.244220 40.011490 0.032272 0.016083 24.000000 0.687363 -2.449237 0.468418 3.266063 0.094817 0.061367
J114107.56-024910.9 175.281490 -2.819687 0.028737 0.017591 43.000000 0.565094 -2.105210 0.410118 3.098944 0.208490 0.085239 J155130.28+490728.1 237.876180 49.124467 0.034642 0.021511 23.000000 0.664539 -1.968450 0.406594 2.720340 0.158714 0.093971
J114107.56-024910.9 175.281490 -2.819687 0.028737 0.017591 43.000000 0.565094 -2.105210 0.410118 3.098944 0.208490 0.085239 J144725.16+032627.9 221.854840 3.441091 0.027417 0.022540 24.000000 0.685412 -2.532063 0.527884 4.008162 0.094811 0.058407
J173809.30+584253.7 264.538760 58.714904 0.028761 0.016902 48.000000 0.617291 -2.410876 0.416619 3.701813 0.168112 0.083599 J112221.15+462549.8 170.588130 46.430510 0.032318 0.026183 64.000000 0.629141 -2.558734 0.473087 4.146519 0.279289 0.061595
J173809.30+584253.7 264.538760 58.714904 0.028761 0.016902 48.000000 0.617291 -2.410876 0.416619 3.701813 0.168112 0.083599 J170408.72+312902.3 256.036350 31.483965 0.033051 0.015599 33.000000 0.686642 -2.571862 0.523694 4.064567 0.109456 0.075574
J173809.30+584253.7 264.538760 58.714904 0.028761 0.016902 48.000000 0.617291 -2.410876 0.416619 3.701813 0.168112 0.083599 J095145.09+031620.5 147.937890 3.272370 0.034532 0.022288 40.000000 0.598417 -2.101465 0.408693 3.010300 0.201676 0.091876
